source_file,adapter_type,lr,rank,svals,svecs,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,5e-4,256,256.0,0.0,,32799,0.2889356382816549,4595,4475.400000000001,353,317.70000000000005,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v0_lr5e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,5e-4,256,256.0,32.0,,32799,,0,0.0,0,0.0,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v32_lr5e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,5e-4,512,512.0,0.0,,32799,0.28522515930363734,4626,4509.3,348,313.2000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s512_v0_lr5e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,6e-3,1024,1024.0,0.0,,32799,0.9485258696911492,10744,10632.6,396,356.4000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s1024_v0_lr6e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,6e-3,256,256.0,0.0,,32799,0.9429433824201957,10867,10758.6,424,381.6000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v0_lr6e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,6e-3,256,256.0,32.0,,32799,0.9419799384127565,10927,10814.9,415,373.5000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v32_lr6e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,6e-3,512,512.0,0.0,,32799,0.9464526357510898,10852,10740.1,428,385.2000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s512_v0_lr6e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,6e-3,1024,1024.0,0.0,,32799,,0,0.0,0,0.0,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_sv1024_svec0_lr6e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,6e-3,1024,1024.0,128.0,,32799,,0,0.0,0,0.0,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_sv1024_svec128_lr6e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,6e-3,1024,1024.0,0.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec0_lr6e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,6e-3,1024,1024.0,128.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec128_lr6e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,7e-3,1024,1024.0,0.0,,32799,0.9582914113235159,11132,11020.4,420,378.0000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s1024_v0_lr7e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,7e-3,256,256.0,0.0,,32799,0.9568767340467697,11417,11301.1,409,368.10000000000014,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v0_lr7e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,7e-3,256,256.0,32.0,,32799,0.9564681850056405,11561,11441.5,407,366.3000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v32_lr7e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,7e-3,512,512.0,0.0,,32799,0.9549193572974787,11634,11516.300000000001,397,357.30000000000007,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s512_v0_lr7e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,7e-3,1024,1024.0,0.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec0_lr7e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,7e-3,1024,1024.0,128.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec128_lr7e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,7e-3,1024,1024.0,512.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec512_lr7e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,8e-3,1024,1024.0,0.0,,32799,0.961532363791579,12019,11908.8,401,360.9000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s1024_v0_lr8e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,8e-3,256,256.0,0.0,,32799,0.963279368273423,12151,12037.5,410,369.0000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v0_lr8e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,8e-3,256,256.0,32.0,,32799,0.9608219762797645,12125,12005.2,407,366.3000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v32_lr8e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,8e-3,512,512.0,0.0,,32799,0.9634683984267813,12218,12103.3,403,362.7000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s512_v0_lr8e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,8e-3,1024,1024.0,0.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec0_lr8e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,8e-3,1024,1024.0,128.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec128_lr8e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,8e-4,256,256.0,0.0,,32799,0.38706058111527786,4963,4857.9,405,364.5000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v0_lr8e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,8e-4,512,512.0,0.0,,32799,0.38392329034421785,4997,4884.700000000001,399,359.10000000000014,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s512_v0_lr8e-4
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,9e-3,1024,1024.0,0.0,,32799,0.9689990548492332,12345,12230.9,371,333.9000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s1024_v0_lr9e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,9e-3,256,256.0,0.0,,32799,0.9674166895332175,12740,12621.7,381,342.9000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s256_v0_lr9e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,9e-3,512,512.0,0.0,,32799,0.9658922528125857,12909,12785.0,408,367.2000000000001,meta-llama_Llama-3.2-3B-Instruct_uiortholora_trAll_s512_v0_lr9e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,9e-3,1024,1024.0,0.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec0_lr9e-3
meta-llama_Llama-3.2-3B-Instruct_scores-uiortholora.jsonl,uiortholora,9e-3,1024,1024.0,128.0,,32799,,0,0.0,0,0.0,uiortholora_trAll_sv1024_svec128_lr9e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,vera,1e-2,1024,,,,32799,0.8956096222445806,12058,11932.599999999999,367,330.3000000000001,vera_trAll_vera_r1024_lr1e-2
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,vera,1e-3,1024,,,,32799,0.36489527119729265,5244,5129.300000000001,383,344.7000000000001,vera_trAll_vera_r1024_lr1e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,vera,1e-4,1024,,,,32799,0.18165492850391782,4899,4754.900000000001,229,206.10000000000008,vera_trAll_vera_r1024_lr1e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,vera,1e-5,1024,,,,32799,0.19521021982377515,3536,3440.3,303,272.7000000000001,vera_trAll_vera_r1024_lr1e-5
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,vera,5e-2,1024,,,,32799,0.8291777188328912,16260,16098.5,271,243.9000000000001,vera_trAll_vera_r1024_lr5e-2
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,vera,5e-3,1024,,,,32799,0.8034208360010975,10541,10422.1,403,362.7000000000001,vera_trAll_vera_r1024_lr5e-3
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,vera,5e-4,1024,,,,32799,0.24955029116741362,4790,4666.200000000001,303,272.7000000000001,vera_trAll_vera_r1024_lr5e-4
meta-llama_Llama-3.2-3B-Instruct_scores-vera.jsonl,vera,5e-5,1024,,,,32799,0.1777157840178054,4867,4722.8,225,202.50000000000006,vera_trAll_vera_r1024_lr5e-5
