source_file,base_model,adapter_type,lr,rank,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
google_gemma-3-12b-it-hotspotqa_scores-lora.jsonl,gemma-3-12b-it,lora,7e-5,1.0,,10938,0.993252879868349,1654,1645.3,29,26.099999999999994,google_gemma-3-12b-it_lora_trAll_lora_r1_lr7e-5
google_gemma-3-12b-it-hotspotqa_scores-lora.jsonl,gemma-3-12b-it,lora,7e-5,3.0,,10938,0.9943956847686962,1495,1488.6999999999998,21,18.899999999999995,google_gemma-3-12b-it_lora_trAll_lora_r3_lr7e-5
google_gemma-3-12b-it-hotspotqa_scores-lora.jsonl,gemma-3-12b-it,lora,7e-5,8.0,,10938,0.9956390565002742,1476,1468.5,23,20.699999999999992,google_gemma-3-12b-it_lora_trAll_lora_r8_lr7e-5
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,,0,0.0,662,644.4000000000001,10,9.0,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,0,0.0,474,461.5,14,12.600000000000001,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,,0,0.0,482,477.3,18,16.2,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-5
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-6,,,0,0.0,630,625.7,18,16.2,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-6
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-4,,,0,0.0,507,492.9,7,6.300000000000001,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-5,,,0,0.0,453,444.30000000000007,16,14.4,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-5
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-4,,,0,0.0,555,538.6,8,7.2,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-5,,,0,0.0,495,481.5,14,12.600000000000001,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-5
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9947613823368076,1678,1668.5,16,14.4,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9949442311208632,1691,1682.1000000000001,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9946882428231852,1747,1738.1999999999998,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.994322545255074,1729,1720.3,21,18.899999999999995,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9946516730663741,1739,1730.3999999999999,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s1024_v3_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9945876759919546,1649,1639.7000000000003,22,19.799999999999994,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9952276467361492,1717,1708.4,22,19.799999999999994,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.994816236972024,1748,1738.9,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.995154507222527,1748,1738.3000000000002,18,16.2,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9958767599195465,1730,1719.4,18,16.2,google_gemma-3-12b-it_uiortholora_trAll_s256_v3_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9954653501554216,1702,1692.1999999999998,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9957761930883159,1744,1734.3000000000002,21,18.899999999999995,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9948436642896326,1703,1693.9,25,22.5,google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9952459316145548,1740,1731.6999999999998,18,16.2,google_gemma-3-12b-it_uiortholora_trAll_s512_v3_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9949350886816603,1695,1685.9,21,18.899999999999995,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,,10938,0.2783232766502102,944,924.5000000000001,17,15.3,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,,10938,0.297184128725544,995,978.6000000000001,15,13.500000000000002,google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,,10938,0.24508136770890476,816,799.0,13,11.700000000000001,google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,10938,0.10362954836350338,478,463.90000000000003,15,13.500000000000002,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,,10938,0.056134576705064915,486,480.40000000000003,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-5
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9962698848052661,2555,2547.8,14,12.600000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9964618760285243,2597,2587.3,15,13.500000000000002,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9962790272444689,2541,2530.9,18,16.2,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.996516730663741,2549,2538.9,15,13.500000000000002,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9965075882245382,2546,2536.2999999999997,17,15.3,google_gemma-3-12b-it_uiortholora_trAll_s1024_v3_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9951270799049187,2529,2519.5,16,14.4,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9963613091972939,2607,2598.2,15,13.500000000000002,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9967178643262022,2602,2592.7,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9961601755348327,2523,2513.2,16,14.4,google_gemma-3-12b-it_uiortholora_trAll_s256_v3_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9961601755348327,2599,2590.2000000000003,16,14.4,google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9964435911501189,2511,2501.4,13,11.700000000000001,google_gemma-3-12b-it_uiortholora_trAll_s512_v3_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9639787895410495,3459,3448.8,9,8.1,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9748217224355459,3386,3377.5,10,9.0,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9430334613274821,3458,3448.8999999999996,11,9.9,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9751142804900347,3446,3436.5999999999995,12,10.8,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9052020479063815,3426,3415.9,9,8.1,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9779941488389101,3471,3462.8,12,10.8,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.941671237886268,1544,1534.6000000000001,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9468275735966357,1611,1602.3000000000002,18,16.2,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9361583470469921,1544,1535.5,17,15.3,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9340464435911502,1570,1561.3000000000002,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9364417626622782,1592,1582.7,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9370634485280671,1570,1559.7,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9245017370634486,1631,1622.4,21,18.899999999999995,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-6,,,10938,0.047970378496983,560,555.4,16,14.4,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-6
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,0.9769793380874018,1581,1571.7,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,0.972782958493326,1551,1541.6,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,0.9737520570488206,1551,1543.5,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v96_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9856737977692449,1612,1604.2,26,23.4,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9877674163466814,1619,1609.5,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9861217772901809,1532,1522.8,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9850338270250503,1556,1547.7000000000003,21,18.899999999999995,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9878862680563174,1533,1523.1000000000001,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9840464435911501,1531,1522.5,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.988443956847687,1499,1492.5,25,22.5,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9863960504662644,1601,1593.0,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9877857012250868,1569,1559.0,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9842932894496252,1590,1582.0,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9913238251965625,1585,1577.1,22,19.799999999999994,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s1024_v10_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9902084476138233,1591,1582.7,22,19.799999999999994,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.990766136405193,1574,1565.5,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9904095812762845,1578,1568.3,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s1024_v3_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9920277930151764,1596,1587.6,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9916986652038765,1611,1602.7,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9916438105686598,1630,1622.0,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9915615286158348,1600,1590.4,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9927500457121959,1572,1562.4,26,23.4,google_gemma-3-12b-it_uiortholora_trAll_s256_v3_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9926403364417626,1663,1654.2,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9917078076430791,1616,1607.2,21,18.899999999999995,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9922380691168402,1621,1611.0,25,22.5,google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9910678368988847,1608,1598.8,26,23.4,google_gemma-3-12b-it_uiortholora_trAll_s512_v3_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9935271530444323,1689,1679.4,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9947339550191993,1636,1627.7999999999997,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9934357286524045,1634,1623.6,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.994322545255074,1590,1581.6000000000001,23,20.699999999999992,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9943773998902907,1659,1649.8000000000002,19,17.099999999999998,google_gemma-3-12b-it_uiortholora_trAll_s1024_v3_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9934448710916072,1633,1624.3,24,21.6,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9934997257268239,1621,1610.6999999999998,24,21.6,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9950996525873103,1656,1646.4999999999998,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9939294203693544,1676,1665.8999999999999,20,17.999999999999996,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr9e-3
